robot_id,task_type,task_duration,energy_consumption,position_coordinates,robot_speed,sensor_id,sensor_type,sensor_reading,timestamp,data_size,network_load,network_latency,packet_loss_rate,network_type,slice_id,slice_bandwidth,command_delay,feedback_delay,data_transfer_time,total_delay,signal_strength,latency,resource_allocation,error_rate
R566,Welding,199.46055633066737,4.466178439994531,"(8.49543759554122, 4.99822257748589, 3.8756633829983214)",1.0743795408709866,S6,Pressure,85.19383356301239,2025-01-21 10:25:00,1013,87.79019319012573,18.771670081408423,1.2425685461075542,6G,Slice3,1527,12.791791497763345,22.63982688262938,26.01385601833462,68.70598542754891,-45.47557194729579,13.005809920281209,85.07720765551966,0.6579508281194142
R567,Assembly,111.33921070491414,6.48686874081537,"(0.6492362297984111, 5.301935545004733, 9.014645761447072)",1.1759759652671433,S9,Temperature,92.6704533114856,2025-01-21 10:26:00,1550,72.76209550165046,17.442360095073635,3.4775221800776417,5G,Slice1,1434,14.0501744796763,10.626435704443196,12.376782687879189,43.6128436210208,-56.687851677665066,6.808467437330005,81.79910275786304,0.7258936605836355
R568,Pick-and-Place,107.94059317353275,7.99279151715143,"(0.03504663531058272, 0.2762975580841509, 8.238405151711937)",0.6194089555163572,S2,Motion,87.68142814027522,2025-01-21 10:27:00,1726,88.26415676083512,14.365032898268083,1.1881060878021021,5G,Slice1,1276,17.225116654756366,16.46379569663587,29.645291227113926,71.87730558068182,-68.12651932999654,5.527410699329581,82.52611923515045,0.7278558680501468
R569,Assembly,84.04236280626168,4.26107996980131,"(4.436781996554594, 8.506182085272716, 0.7667238196828996)",0.7910889017534495,S2,Temperature,73.54466649833363,2025-01-21 10:28:00,691,70.61640139267232,18.630391494543588,2.5920377236728793,6G,Slice2,898,18.80831257069584,28.698235890304176,13.106260402934126,65.78218618596789,-40.30475854133294,12.233773884536365,88.58113106053148,0.6159047336665763
R570,Pick-and-Place,192.67123143135245,5.474709695396578,"(0.10090405021881521, 6.891572317245083, 9.805403040313541)",1.462188295121352,S8,Temperature,86.9661674385898,2025-01-21 10:29:00,692,91.16610160831695,11.2209895455521,0.18076330270644592,5G,Slice1,1074,19.403093107797098,15.522728326063877,14.9303264881943,57.67423085004677,-45.649483010126595,16.1978852324142,88.39938353844225,0.6313896816144785
R571,Pick-and-Place,60.49151912749109,4.1600785629560235,"(2.008512160511163, 1.8600843185599525, 2.5475879519984534)",0.7354281014674269,S1,Pressure,78.98238340739898,2025-01-21 10:30:00,1672,71.05904829881955,15.109166736095352,2.6866741242153886,6G,Slice4,1856,13.208690631504309,20.865749514269748,29.517041586871777,70.42679401120058,-63.76947713807208,18.676879105499033,82.6225893397336,0.8344228458443447
R572,Assembly,197.385960759382,6.073260460810089,"(9.276382991901473, 4.073349205032607, 9.988448271846313)",1.0371420387503136,S3,Motion,81.54852651785642,2025-01-21 10:31:00,803,84.43523620734543,11.267327792556793,0.8290311801514616,5G,Slice4,1463,19.60903361156641,17.232906555100392,22.027524228863207,66.91937185960236,-53.18579553479495,18.72043615281822,90.11661607050303,0.4037330041049302
R573,Welding,183.56601987293962,7.777751849419974,"(1.0055695437304946, 2.718459339842023, 9.79133917517725)",0.6974602514424681,S3,Pressure,77.60361081611094,2025-01-21 10:32:00,1227,74.78197469742244,17.844502905457176,4.41324381909752,6G,Slice4,924,5.061521756452506,16.858702316734107,29.37718670935577,59.77224808557162,-57.960236681763284,7.888641460202605,85.3413451063212,0.16983943330124796
R574,Pick-and-Place,186.94393216015754,7.990601353501894,"(1.641144395957903, 0.5452255887827973, 3.2973110714621234)",0.9078250988375569,S4,Pressure,79.04274735395676,2025-01-21 10:33:00,1461,89.15557045010115,10.624882174198845,2.827801467290204,5G,Slice3,1413,18.635614119713537,29.3906508307004,13.47278625250824,67.61411440998157,-54.23106915998891,6.36875853923368,86.54672598234669,0.5817912647777101
R575,Welding,139.36589290445448,4.785727636290961,"(6.548113000303577, 6.848544791789158, 9.324459556850147)",0.561476587114754,S3,Pressure,97.34281656559443,2025-01-21 10:34:00,1070,72.62347950819874,5.3352018264028604,0.857564988240111,6G,Slice4,939,8.0371784621207,23.36518874416349,13.649526621984586,53.11918096142506,-57.641209603126036,14.806992640004252,94.9257912871887,0.937816965232562
R576,Welding,173.2051244673239,4.943344207599484,"(4.612705331522716, 4.725306353109008, 3.4081676887001713)",1.4501327112376843,S4,Pressure,85.31545280165946,2025-01-21 10:35:00,761,85.26871237385774,15.737750232902165,3.8098487229857674,Wi-Fi,Slice3,1635,9.505847059399567,18.679132513798667,11.658350414255892,45.35419160263203,-55.89308839003854,12.953291102256502,83.9604064354537,0.6427826891859413
R577,Welding,135.2707849582751,6.372423820448658,"(5.434894577086338, 0.9905643421598798, 3.187983617505512)",0.45639736570946865,S2,Pressure,90.78425181547301,2025-01-21 10:36:00,989,86.50883321356712,17.501102580204616,3.629265421691975,5G,Slice2,1980,16.013275092933032,25.14964649480238,18.38400014541469,66.0334247292783,-55.883755418620744,6.398208888390478,80.68895048343634,0.11160319945189179
R578,Assembly,190.10879345673885,5.344145323310395,"(0.6710846152635164, 4.216196979221851, 3.943441432335071)",1.4851357747226586,S9,Pressure,72.18051733007869,2025-01-21 10:37:00,1195,90.53850955491541,6.215223392468962,1.5825352443751335,Wi-Fi,Slice2,1264,10.178060465596765,13.71803423112534,10.095996496347414,41.53765965551391,-53.33443999892213,17.37407719726096,87.56865451839201,0.9164683486660565
R579,Assembly,177.64707335095164,4.593206939230988,"(8.553361303023147, 6.751438544438484, 1.7023303243833054)",0.608739913960612,S6,Pressure,83.87604829887118,2025-01-21 10:38:00,1203,74.97740985175174,19.109680150407854,3.807707740380545,5G,Slice4,1833,16.75874764518804,27.94408261863583,18.775244413032596,69.64845569677703,-57.644096038406445,15.741378767472703,81.6414560725397,0.27046910561650883
R580,Assembly,144.44643527663263,4.582730109317474,"(7.264715434958315, 2.074592014798784, 4.3300493011248005)",1.1112679605232227,S1,Temperature,81.52320444027376,2025-01-21 10:39:00,1099,94.05695150381158,8.52393789543715,0.5016552660603435,6G,Slice2,1840,10.979515022683017,16.78347240004488,18.725377222311256,54.65169591413115,-66.3661591900674,9.089457633012582,87.61472129026437,0.3155733081799751
R581,Pick-and-Place,107.40955725610557,5.173914309436057,"(2.1147032004974653, 2.657463761866614, 0.9483043884410136)",0.7815427120217786,S8,Motion,75.5924154149898,2025-01-21 10:40:00,775,80.35924019766394,7.919510491367841,0.9209826483161809,Wi-Fi,Slice2,898,5.321597999346698,24.77305301176284,29.175732878808162,68.5817425366824,-64.9632192458496,9.90230459377598,82.58677759814698,0.6013083638147041
R582,Assembly,179.02693602733558,7.729222730979519,"(6.012360579589052, 1.4342060254022337, 9.014715839476551)",0.5918912228100368,S5,Temperature,81.26523933286785,2025-01-21 10:41:00,1235,75.88313877399374,13.36277397000913,4.784442213164831,5G,Slice4,878,9.3727078751653,14.688114888165181,20.6502973951304,50.28236242475117,-53.521749756152545,5.020004592361881,84.85774446118768,0.21993431383058126
R583,Welding,113.1223541633332,7.352530102421444,"(3.13161142862179, 5.701032915473028, 6.4842441837078235)",1.1457945413147845,S1,Temperature,77.03866801018846,2025-01-21 10:42:00,1837,87.60102483276842,7.657907187260571,2.3213520248198014,6G,Slice4,1012,9.586392307152567,19.19174011758888,13.731158243912313,50.6910122452442,-54.997229926533,6.549507167199199,82.96471671679423,0.4796319561995268
R584,Welding,162.49375581215844,6.73355453257367,"(2.804604868518452, 6.737625492469324, 9.277121308995769)",0.7822768257934072,S3,Pressure,84.79900648716878,2025-01-21 10:43:00,1576,86.2894731995063,17.483926560087212,2.29659252549316,5G,Slice3,1287,5.5799834277138425,13.668325903515528,27.8706000363626,56.81337010441706,-46.58681080266468,18.81872222491542,84.59222976377862,0.247710971779047
R585,Welding,66.20856067350417,5.23368435531472,"(6.794085575951298, 5.6544349956534266, 4.362893592936943)",0.9939430499435229,S1,Pressure,90.00908588644619,2025-01-21 10:44:00,577,76.52087907009941,18.017427532473988,3.2212070041299095,Wi-Fi,Slice3,920,15.143587779501663,14.615367799607085,25.820597540235024,63.53634383097554,-63.1050841679995,12.180301962208867,86.0911443855055,0.8731593591894047
R586,Welding,151.29157560316406,6.950152750193515,"(0.026074633926337354, 6.282394340372324, 5.8848616371102604)",0.9909261120249299,S2,Motion,86.67613289189515,2025-01-21 10:45:00,688,81.44773517411788,13.50746819443806,4.496697045092015,6G,Slice2,863,12.948294709702832,23.166580458462953,11.589433317089892,55.17471207627627,-59.1824507023526,18.086834468769624,93.15019278062489,0.7007795395472368
R587,Welding,162.71638429861997,5.463947604011228,"(4.045192467506254, 5.537047228887053, 9.380281273644673)",1.196399861531519,S9,Pressure,93.11239044690143,2025-01-21 10:46:00,1255,71.14630045936754,5.108786420227167,4.940339709805749,Wi-Fi,Slice4,1187,15.303163394752767,19.185871223591285,21.31001462711003,64.26937961973387,-46.96869845327471,18.433572186246145,85.31816309396493,0.9514772528525935
R588,Assembly,90.09891130237477,4.1487011521985835,"(1.4081186209299945, 9.173031454640505, 4.594387466183786)",0.48543244795618895,S5,Pressure,84.3052841174638,2025-01-21 10:47:00,1012,93.33681979868895,8.301941312536462,4.181846465050432,Wi-Fi,Slice3,1065,10.197425947652375,25.487970740345112,15.249126059697806,57.57748356283557,-66.76282848331071,19.02614923970703,84.36505045100422,0.5206224651714518
R589,Assembly,88.32031186215531,5.5521104733660565,"(4.916467501114742, 2.952470545129191, 7.690936731964833)",0.8333262765108719,S2,Pressure,76.2121652617073,2025-01-21 10:48:00,2040,88.87329332680596,8.406895483877985,4.441538737188527,5G,Slice2,942,17.471534289390668,13.767895348009844,25.690202713551063,64.91044634050496,-43.199750745171755,7.579556027653144,86.31023355561393,0.8328430928668374
R590,Pick-and-Place,136.09505367061638,6.103117227273143,"(2.920455580979151, 5.948230994905769, 0.27492889631774653)",0.47117036355438735,S5,Motion,80.40901226873451,2025-01-21 10:49:00,1425,83.2474793951252,17.651606654971104,1.1747428141669636,6G,Slice3,1004,19.995044646845507,17.7752930423382,17.73998118508618,63.02822776134219,-64.2909066918631,18.144566344387368,88.58401683296673,0.19210763919942242
R591,Assembly,157.25408051018792,4.03240376658929,"(6.167123307671348, 0.9372486605971642, 7.809331797904942)",1.4906584571063521,S3,Pressure,84.92560031360337,2025-01-21 10:50:00,1864,91.4023833059096,7.511344216193768,1.3276780280688105,5G,Slice3,1192,5.507319313572789,18.086601186950844,25.694702281721987,58.36295785707286,-42.18002154477966,15.541915397270035,83.67730919157115,0.5056657430843782
R592,Pick-and-Place,67.83723988063609,4.484062866994595,"(9.299847831341348, 5.5175088293955135, 7.96345775479649)",0.7659199509955563,S6,Pressure,95.63908620455965,2025-01-21 10:51:00,602,88.68936590135276,15.958139472448686,0.23176634717139766,Wi-Fi,Slice3,897,19.071774958950535,29.325074144801793,29.476037065659977,83.06851019351092,-41.614074205599046,19.961223989261377,94.13643664018231,0.6709389057627061
R593,Pick-and-Place,180.59078065391935,7.324539061614784,"(2.820423547896711, 5.47737444324274, 0.8321770274007045)",1.4067770724338344,S4,Temperature,81.81028551667065,2025-01-21 10:52:00,553,94.6034911760434,7.805640278580715,4.324019043700854,Wi-Fi,Slice3,1305,12.035216458291819,27.476395525601045,11.053466636593942,60.01080343046573,-63.42446963043005,15.178088663215638,88.738275445769,0.5529407481892521
R594,Pick-and-Place,185.9850275085874,5.392304311604143,"(1.115333403516765, 7.041547507888738, 7.283613027367225)",1.386511949324778,S7,Temperature,75.66741569301087,2025-01-21 10:53:00,1691,82.86918435188608,5.958136757928326,1.782089275788938,6G,Slice1,1163,11.069831268569999,18.580959879442315,14.53539106701533,51.46559515714816,-41.40235432837497,17.756793766756857,82.17849303614516,0.02978078732092093
R595,Pick-and-Place,99.98227517116788,6.614248887832099,"(6.555659009569733, 5.924431854090763, 0.9966082484951289)",1.4946890046114416,S6,Temperature,73.9968024395306,2025-01-21 10:54:00,993,89.34812642013871,19.57736637019109,1.7946738012652412,6G,Slice1,1551,5.143372792221029,14.74263204766646,14.700575742362673,41.69660683647878,-42.388305054998895,18.18777376668647,86.85341832473642,0.4108999049918065
R596,Pick-and-Place,144.84141032460005,5.437340797549039,"(0.5742347940224501, 6.3966198404654095, 5.701204851150567)",0.5241935321666773,S6,Temperature,75.96849129015972,2025-01-21 10:55:00,1952,73.69886846934926,10.672322278411126,3.418653467552695,6G,Slice3,1992,18.286213005782486,15.965143127529693,24.923809666346088,69.1259918609353,-40.00549841911966,13.002196224039972,92.39833695179146,0.9902498679211995
R597,Welding,62.48991977674768,4.1342367265890045,"(4.829533632166656, 2.981972981509294, 8.451072990054122)",1.0623697367390998,S7,Motion,82.23806113162888,2025-01-21 10:56:00,1241,85.23280479767152,5.7250835626713945,4.3613759800159615,6G,Slice1,1570,5.329302528155311,28.72147003725574,28.054809221840028,69.8219719368416,-52.680651004949276,15.57525818605233,83.97042344654226,0.22191562271330256
R598,Pick-and-Place,131.78310583993152,5.902603937806546,"(6.4509744564265326, 5.574745489756538, 6.4394230533591035)",1.0741402513597003,S2,Motion,85.59227459311802,2025-01-21 10:57:00,1613,94.20587808815426,7.162448902614924,4.365085549705409,5G,Slice1,1999,13.859828399129615,29.440979295514285,17.22956668188551,67.50104059067097,-63.94601255973429,6.0580144285598285,91.59206739292611,0.24968106433932502
R599,Welding,62.185041131736526,4.842311128116747,"(5.185314333167083, 5.385088730141136, 2.5442049119553434)",0.47950158704531987,S5,Temperature,74.92119841229238,2025-01-21 10:58:00,902,92.50073926336793,18.89093096776464,3.991019128719709,6G,Slice2,1657,10.598925980439033,27.774321892254928,19.062726629569994,64.01216764426906,-41.76341413763028,17.74276499289017,92.65502563129161,0.5122847430502131
R600,Welding,99.8955572032144,5.55862365881273,"(0.006394608605349017, 4.666608817201735, 4.865666836079383)",1.3494440074229705,S1,Temperature,92.89058193447002,2025-01-21 10:59:00,749,84.2803331150624,12.089198129512091,2.479679172741897,6G,Slice1,1060,8.396970375160924,12.582728081326685,28.920043866780954,58.459261035475095,-47.750173338457344,12.49106842070367,87.12091677905725,0.11002124299147664
R601,Pick-and-Place,184.64398916489114,7.916899889026443,"(4.9427436140612455, 9.369373650326732, 0.011286225269827588)",1.3836616125990813,S9,Temperature,76.84266594309818,2025-01-21 10:00:00,1215,83.92226595682736,16.805849809855495,1.571574393623461,6G,Slice4,1044,8.324957646310825,14.398490960787484,28.944540546934217,61.43875778962841,-40.28602803815271,17.1148940236217,82.82276253751918,0.21198152079926136
R602,Welding,104.53855438668872,7.826110996312036,"(7.890739828816936, 7.2400879216155385, 1.8596322405813182)",1.4004781152985628,S8,Pressure,89.70422564571668,2025-01-21 10:01:00,828,83.73806868806896,15.20085312282346,4.691893685420305,Wi-Fi,Slice2,965,19.89221693383308,23.56853334017474,24.601503332066585,74.12684003409593,-67.63653786988257,9.153525346114066,83.73347577789788,0.2345441007480531
R603,Assembly,80.42027876128104,7.8193568387062395,"(0.7639221713203947, 0.9580535578688543, 4.949425419019688)",1.301198130957958,S1,Motion,98.13097798582275,2025-01-21 10:02:00,737,94.44308779681609,16.858881929756194,2.450557383182277,5G,Slice4,1095,5.402719016234995,24.15928813676793,17.77396195653205,54.99170292639003,-43.18637718970006,8.851066619492176,83.60397013418266,0.2631925041800893
R604,Welding,116.77296172849503,6.2750764100915095,"(7.9065952604561085, 6.971398139457832, 9.955202282643787)",0.4150454162151086,S6,Pressure,78.43083778810607,2025-01-21 10:03:00,943,80.69016218605074,17.29001936045928,3.9242685617789426,Wi-Fi,Slice1,1626,5.778667545035942,26.745625473981168,28.761451934108223,71.25419091587368,-66.24197217602605,14.19909903989802,82.9918799882624,0.262509640912599
R605,Assembly,187.21177858765034,7.234053093041643,"(8.946676243140136, 0.11626601285366633, 9.65902991865811)",0.9208831791311262,S9,Pressure,96.69273444919462,2025-01-21 10:04:00,1076,80.80127568760119,12.918637967473522,1.3651941644312378,Wi-Fi,Slice2,1711,11.362334136785254,26.995060978686652,16.23956803295797,63.68428987098468,-66.33181441835951,7.741828000473495,94.26262499257602,0.842447490807708
R606,Welding,149.38390282038412,7.771880757723823,"(2.1185890286408426, 0.5901047022300066, 5.374680645053052)",0.5568565665299526,S3,Pressure,96.74617569194739,2025-01-21 10:05:00,867,79.96648218796031,7.053204795377415,3.4380071446036684,5G,Slice2,1872,11.471674884620155,12.312237763848294,12.056404476096477,44.61212812048464,-63.36894570198145,5.4215252542646635,94.69420833648411,0.9803915193606934
R607,Assembly,82.56291630546255,5.705123625018139,"(1.3101455443361443, 6.989851081744856, 4.562400440533355)",0.9842590958211302,S9,Motion,74.19314983280483,2025-01-21 10:06:00,1866,94.62524369573616,6.443758748565884,1.4286571428289063,5G,Slice4,1600,9.243291081028325,20.19026540581673,20.216097743550954,58.72112682713377,-47.409693979371234,18.70603512664913,92.49352584236894,0.2538775483056547
